BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
130000,1.6048,2.14234,2.14234,4.97073,3.41709,2.45843,1.83875,1.4797,1.73116,8024,2.67796,0,0
135000,1.9136,2.13387,2.13392,4.97073,3.41709,2.45843,1.83875,1.4797,1.78589,9568,2.59674,0,0
140000,1.864,2.12423,2.12425,4.97073,3.41709,2.45843,1.83875,1.4797,1.80932,9320,2.67883,0,0
145000,1.7136,2.11007,2.1101,4.97073,3.41709,2.45843,1.83875,1.4797,1.78061,8568,2.71398,0,0
150000,1.6608,2.09509,2.09512,4.97073,3.41709,2.45843,1.83875,1.4797,1.74466,8304,2.67091,0,0
155000,1.8384,2.08681,2.08682,4.97073,3.41709,2.45843,1.83875,1.4797,1.77278,9192,2.617,0,0
160000,1.744,2.0761,2.07613,4.97073,3.41709,2.45843,1.83875,1.4797,1.76415,8720,2.65918,0,0
165000,1.6352,2.06274,2.06275,4.97073,3.41709,2.45843,1.83875,1.4797,1.72546,8176,2.64622,0,0
170000,1.8032,2.05511,2.05515,4.97073,3.41709,2.45843,1.83875,1.4797,1.74879,9016,2.5882,0,0
175000,1.792,2.04759,2.04762,4.97073,3.41709,2.45843,1.83875,1.4797,1.76175,8960,2.62318,0,0
180000,1.6928,2.03773,2.03775,4.97073,3.41709,2.45843,1.83875,1.4797,1.74106,8464,2.64262,0,0
185000,1.5296,2.024,2.02401,4.97073,3.41709,2.45843,1.83875,1.4797,1.67763,7648,2.6116,0,0
190000,1.6992,2.01545,2.01547,4.97073,3.41709,2.45843,1.83875,1.4797,1.6841,8496,2.51644,0,0
195000,1.5056,2.00238,2.0024,4.97073,3.41709,2.45843,1.83875,1.4797,1.63055,7528,2.52615,0,0
200000,1.6304,1.99308,1.99313,4.97073,3.41709,2.45843,1.83875,1.4797,1.6305,8152,2.44582,0,0
205000,1.8224,1.98892,1.98893,4.97073,3.41709,2.45843,1.83875,1.4797,1.68807,9112,2.44576,0,0
210000,1.7424,1.98305,1.98306,4.97073,3.41709,2.45843,1.83875,1.4797,1.70437,8712,2.53211,0,0
215000,1.8512,1.97998,1.98,4.97073,3.41709,2.45843,1.83875,1.4797,1.74842,9256,2.55656,0,0
220000,1.7312,1.97433,1.97434,4.97073,3.41709,2.45843,1.83875,1.4797,1.74325,8656,2.62263,0,0
225000,1.6992,1.96821,1.96824,4.97073,3.41709,2.45843,1.83875,1.4797,1.73004,8496,2.61488,0,0
230000,1.584,1.95986,1.95986,4.97073,3.41709,2.45843,1.83875,1.4797,1.68623,7920,2.59506,0,0
235000,1.728,1.95493,1.95495,4.97073,3.41709,2.45843,1.83875,1.4797,1.69876,8640,2.52934,0,0
240000,1.8368,1.95247,1.95247,4.97073,3.41709,2.45843,1.83875,1.4797,1.74017,9184,2.54814,0,0
245000,1.6064,1.9454,1.94543,4.97073,3.41709,2.45843,1.83875,1.4797,1.70004,8032,2.61026,0,0
250000,1.5376,1.93725,1.93727,4.97073,3.41709,2.45843,1.83875,1.4797,1.65131,7688,2.55006,0,0
255000,1.5904,1.93045,1.93045,4.97073,3.41709,2.45843,1.83875,1.4797,1.63304,7952,2.47696,0,0
260000,1.7792,1.92754,1.92755,4.97073,3.41709,2.45843,1.83875,1.4797,1.67688,8896,2.44955,0,0
265000,1.792,1.92498,1.92501,4.97073,3.41709,2.45843,1.83875,1.4797,1.71142,8960,2.51533,0,0
270000,1.576,1.91852,1.91854,4.97073,3.41709,2.45843,1.83875,1.4797,1.67079,7880,2.56713,0,0
275000,1.608,1.91287,1.9129,4.97073,3.41709,2.45843,1.83875,1.4797,1.65196,8040,2.50619,0,0
280000,1.688,1.90886,1.90886,4.97073,3.41709,2.45843,1.83875,1.4797,1.66277,8440,2.47793,0,0
285000,1.6512,1.90434,1.90434,4.97073,3.41709,2.45843,1.83875,1.4797,1.6593,8256,2.49415,0,0
290000,1.4976,1.89732,1.89735,4.97073,3.41709,2.45843,1.83875,1.4797,1.61079,7488,2.48895,0,0
295000,1.5616,1.89163,1.89166,4.97073,3.41709,2.45843,1.83875,1.4797,1.59603,7808,2.41618,0,0
300000,1.8336,1.89067,1.89068,4.97073,3.41709,2.45843,1.83875,1.4797,1.6673,9168,2.39405,0,0
305000,1.4544,1.88351,1.88353,4.97073,3.41709,2.45843,1.83875,1.4797,1.60343,7272,2.50095,0,0
310000,1.6256,1.87935,1.87938,4.97073,3.41709,2.45843,1.83875,1.4797,1.61008,8128,2.40515,0,0
315000,1.4832,1.87307,1.87308,4.97073,3.41709,2.45843,1.83875,1.4797,1.57202,7416,2.41512,0,0
320000,1.664,1.8698,1.86983,4.97073,3.41709,2.45843,1.83875,1.4797,1.59961,8320,2.35803,0,0
325000,1.56,1.86503,1.86505,4.97073,3.41709,2.45843,1.83875,1.4797,1.58773,7800,2.39942,0,0
330000,1.5456,1.86019,1.86021,4.97073,3.41709,2.45843,1.83875,1.4797,1.57509,7728,2.38159,0,0
335000,1.7312,1.85827,1.85829,4.97073,3.41709,2.45843,1.83875,1.4797,1.62192,8656,2.36264,0,0
340000,1.6464,1.85515,1.85516,4.97073,3.41709,2.45843,1.83875,1.4797,1.62927,8232,2.43288,0,0
345000,1.6352,1.85197,1.85197,4.97073,3.41709,2.45843,1.83875,1.4797,1.63105,8176,2.4439,0,0
350000,1.7072,1.8499,1.84992,4.97073,3.41709,2.45843,1.83875,1.4797,1.65389,8536,2.44657,0,0
355000,1.7088,1.84791,1.84792,4.97073,3.41709,2.45843,1.83875,1.4797,1.67036,8544,2.48084,0,0
360000,1.6368,1.84498,1.845,4.97073,3.41709,2.45843,1.83875,1.4797,1.6603,8184,2.50555,0,0
365000,1.5088,1.84037,1.84038,4.97073,3.41709,2.45843,1.83875,1.4797,1.61485,7544,2.49044,0,0
370000,1.752,1.83918,1.8392,4.97073,3.41709,2.45843,1.83875,1.4797,1.65599,8760,2.42227,0,0
375000,1.6368,1.83648,1.83649,4.97073,3.41709,2.45843,1.83875,1.4797,1.65023,8184,2.48399,0,0
380000,1.6848,1.83448,1.83449,4.97073,3.41709,2.45843,1.83875,1.4797,1.6606,8424,2.47535,0,0
385000,1.6704,1.83235,1.83235,4.97073,3.41709,2.45843,1.83875,1.4797,1.66354,8352,2.49091,0,0
390000,1.5312,1.82849,1.8285,4.97073,3.41709,2.45843,1.83875,1.4797,1.62384,7656,2.49531,0,0
395000,1.4176,1.82329,1.8233,4.97073,3.41709,2.45843,1.83875,1.4797,1.56197,7088,2.43576,0,0
400000,1.6672,1.82134,1.82135,4.97073,3.41709,2.45843,1.83875,1.4797,1.59354,8336,2.34295,0,0
405000,1.5824,1.81839,1.8184,4.97073,3.41709,2.45843,1.83875,1.4797,1.5902,7912,2.39031,0,0
410000,1.7584,1.81766,1.81766,4.97073,3.41709,2.45843,1.83875,1.4797,1.64066,8792,2.38529,0,0
415000,1.72,1.81648,1.81649,4.97073,3.41709,2.45843,1.83875,1.4797,1.66446,8600,2.46099,0,0
420000,1.736,1.81552,1.81554,4.97073,3.41709,2.45843,1.83875,1.4797,1.68592,8680,2.49669,0,0
425000,1.568,1.81261,1.81263,4.97073,3.41709,2.45843,1.83875,1.4797,1.65055,7840,2.52888,0,0
430000,1.6688,1.81094,1.81095,4.97073,3.41709,2.45843,1.83875,1.4797,1.65602,8344,2.47582,0,0
435000,1.688,1.80953,1.80954,4.97073,3.41709,2.45843,1.83875,1.4797,1.66562,8440,2.48403,0,0
440000,1.5712,1.80682,1.80683,4.97073,3.41709,2.45843,1.83875,1.4797,1.63729,7856,2.49842,0,0
445000,1.4432,1.80273,1.80275,4.97073,3.41709,2.45843,1.83875,1.4797,1.57906,7216,2.45594,0,0
450000,1.7808,1.80249,1.80249,4.97073,3.41709,2.45843,1.83875,1.4797,1.63958,8904,2.3686,0,0
455000,1.8816,1.80336,1.80336,4.97073,3.41709,2.45843,1.83875,1.4797,1.71219,9408,2.45938,0,0
460000,1.5728,1.80085,1.80087,4.97073,3.41709,2.45843,1.83875,1.4797,1.67037,7864,2.56828,0,0
465000,1.9456,1.80241,1.80241,4.97073,3.41709,2.45843,1.83875,1.4797,1.75294,9728,2.50556,0,0
470000,1.6112,1.80037,1.80038,4.97073,3.41709,2.45843,1.83875,1.4797,1.71042,8056,2.62941,0,0
475000,1.5648,1.79789,1.79791,4.97073,3.41709,2.45843,1.83875,1.4797,1.66673,7824,2.56563,0,0
480000,1.52,1.795,1.79501,4.97073,3.41709,2.45843,1.83875,1.4797,1.62271,7600,2.5001,0,0
485000,1.592,1.79291,1.79292,4.97073,3.41709,2.45843,1.83875,1.4797,1.6135,7960,2.43407,0,0
490000,1.456,1.78947,1.78948,4.97073,3.41709,2.45843,1.83875,1.4797,1.56625,7280,2.42025,0,0
495000,1.5232,1.78678,1.78679,4.97073,3.41709,2.45843,1.83875,1.4797,1.55333,7616,2.34937,0,0
500000,1.576,1.78467,1.78468,4.97073,3.41709,2.45843,1.83875,1.4797,1.56013,7880,2.33,0,0
505000,1.5632,1.78248,1.78248,4.97073,3.41709,2.45843,1.83875,1.4797,1.56105,7816,2.3402,0,0
510000,1.4624,1.77934,1.77935,4.97073,3.41709,2.45843,1.83875,1.4797,1.53146,7312,2.34158,0,0
515000,1.5168,1.77679,1.7768,4.97073,3.41709,2.45843,1.83875,1.4797,1.52706,7584,2.29719,0,0
520000,1.4976,1.77411,1.77411,4.97073,3.41709,2.45843,1.83875,1.4797,1.51822,7488,2.29059,0,0
525000,1.4832,1.77134,1.77135,4.97073,3.41709,2.45843,1.83875,1.4797,1.50772,7416,2.27733,0,0
530000,1.5808,1.76954,1.76956,4.97073,3.41709,2.45843,1.83875,1.4797,1.52964,7904,2.26157,0,0
535000,1.432,1.76639,1.7664,4.97073,3.41709,2.45843,1.83875,1.4797,1.50035,7160,2.29446,0,0
540000,1.7952,1.76665,1.76666,4.97073,3.41709,2.45843,1.83875,1.4797,1.5888,8976,2.25052,0,0
545000,1.5104,1.7643,1.7643,4.97073,3.41709,2.45843,1.83875,1.4797,1.56528,7552,2.38321,0,0
550000,1.5568,1.76241,1.76243,4.97073,3.41709,2.45843,1.83875,1.4797,1.56274,7784,2.34792,0,0
555000,1.5296,1.76032,1.76033,4.97073,3.41709,2.45843,1.83875,1.4797,1.5528,7648,2.34411,0,0
560000,1.744,1.76017,1.76019,4.97073,3.41709,2.45843,1.83875,1.4797,1.61016,8720,2.32919,0,0
565000,1.5312,1.75815,1.75815,4.97073,3.41709,2.45843,1.83875,1.4797,1.58647,7656,2.41524,0,0
570000,1.7616,1.75818,1.75819,4.97073,3.41709,2.45843,1.83875,1.4797,1.63901,8808,2.37971,0,0
575000,1.7504,1.75811,1.75812,4.97073,3.41709,2.45843,1.83875,1.4797,1.67243,8752,2.45851,0,0
580000,1.4304,1.75528,1.75529,4.97073,3.41709,2.45843,1.83875,1.4797,1.59982,7152,2.50864,0,0
585000,1.4704,1.75285,1.75286,4.97073,3.41709,2.45843,1.83875,1.4797,1.56099,7352,2.39973,0,0
590000,1.5952,1.75151,1.75153,4.97073,3.41709,2.45843,1.83875,1.4797,1.57126,7976,2.34149,0,0
595000,1.5888,1.75014,1.75015,4.97073,3.41709,2.45843,1.83875,1.4797,1.57652,7944,2.35688,0,0
600000,1.544,1.74843,1.74844,4.97073,3.41709,2.45843,1.83875,1.4797,1.56676,7720,2.36478,0,0
605000,1.5024,1.74639,1.74641,4.97073,3.41709,2.45843,1.83875,1.4797,1.54745,7512,2.35014,0,0
610000,1.6672,1.74574,1.74576,4.97073,3.41709,2.45843,1.83875,1.4797,1.58338,8336,2.32118,0,0
615000,1.5952,1.74452,1.74452,4.97073,3.41709,2.45843,1.83875,1.4797,1.58692,7976,2.37507,0,0
620000,1.4112,1.74183,1.74185,4.97073,3.41709,2.45843,1.83875,1.4797,1.53421,7056,2.38039,0,0
625000,1.504,1.73993,1.73994,4.97073,3.41709,2.45843,1.83875,1.4797,1.52515,7520,2.30131,0,0
630000,1.8864,1.74109,1.7411,4.97073,3.41709,2.45843,1.83875,1.4797,1.63352,9432,2.28772,0,0
635000,1.7456,1.74113,1.74114,4.97073,3.41709,2.45843,1.83875,1.4797,1.66715,8728,2.45028,0,0
640000,1.5904,1.73995,1.73996,4.97073,3.41709,2.45843,1.83875,1.4797,1.64412,7952,2.50072,0,0
645000,1.4208,1.73748,1.73748,4.97073,3.41709,2.45843,1.83875,1.4797,1.57713,7104,2.46618,0,0
650000,1.5888,1.73633,1.73634,4.97073,3.41709,2.45843,1.83875,1.4797,1.58063,7944,2.36569,0,0
655000,1.5664,1.73504,1.73504,4.97073,3.41709,2.45843,1.83875,1.4797,1.57636,7832,2.37094,0,0
660000,1.5008,1.73326,1.73327,4.97073,3.41709,2.45843,1.83875,1.4797,1.55369,7504,2.36454,0,0
665000,1.4032,1.73078,1.73079,4.97073,3.41709,2.45843,1.83875,1.4797,1.50854,7016,2.33054,0,0
670000,1.4352,1.72857,1.72859,4.97073,3.41709,2.45843,1.83875,1.4797,1.48654,7176,2.26282,0,0
675000,1.4704,1.72666,1.72667,4.97073,3.41709,2.45843,1.83875,1.4797,1.4817,7352,2.22981,0,0
680000,1.6752,1.72628,1.7263,4.97073,3.41709,2.45843,1.83875,1.4797,1.53975,8376,2.22255,0,0
685000,1.4912,1.72457,1.72457,4.97073,3.41709,2.45843,1.83875,1.4797,1.52518,7456,2.30962,0,0
690000,1.672,1.72419,1.7242,4.97073,3.41709,2.45843,1.83875,1.4797,1.56923,8360,2.28778,0,0
695000,1.5152,1.72268,1.72269,4.97073,3.41709,2.45843,1.83875,1.4797,1.55302,7576,2.35384,0,0
700000,1.5808,1.72167,1.72168,4.97073,3.41709,2.45843,1.83875,1.4797,1.56135,7904,2.32953,0,0
705000,1.5168,1.72022,1.72022,4.97073,3.41709,2.45843,1.83875,1.4797,1.54799,7584,2.34203,0,0
710000,1.416,1.71807,1.71809,4.97073,3.41709,2.45843,1.83875,1.4797,1.50839,7080,2.32198,0,0
715000,1.7216,1.7181,1.71811,4.97073,3.41709,2.45843,1.83875,1.4797,1.57235,8608,2.26259,0,0
720000,1.7888,1.71859,1.71859,4.97073,3.41709,2.45843,1.83875,1.4797,1.63729,8944,2.35853,0,0
725000,1.7296,1.71866,1.71867,4.97073,3.41709,2.45843,1.83875,1.4797,1.66498,8648,2.45593,0,0
730000,1.656,1.71824,1.71824,4.97073,3.41709,2.45843,1.83875,1.4797,1.66229,8280,2.49747,0,0
735000,1.8256,1.71897,1.71897,4.97073,3.41709,2.45843,1.83875,1.4797,1.71128,9128,2.49343,0,0
740000,1.8128,1.7196,1.71961,4.97073,3.41709,2.45843,1.83875,1.4797,1.74174,9064,2.56692,0,0
745000,1.8928,1.72076,1.72076,4.97073,3.41709,2.45843,1.83875,1.4797,1.78706,9464,2.6126,0,0
750000,1.424,1.71878,1.71879,4.97073,3.41709,2.45843,1.83875,1.4797,1.67814,7120,2.68058,0,0
755000,1.4144,1.71677,1.71678,4.97073,3.41709,2.45843,1.83875,1.4797,1.59902,7072,2.51721,0,0
760000,1.448,1.715,1.71501,4.97073,3.41709,2.45843,1.83875,1.4797,1.55371,7240,2.39853,0,0
765000,1.4416,1.71321,1.71322,4.97073,3.41709,2.45843,1.83875,1.4797,1.52008,7208,2.33057,0,0
770000,1.5792,1.71234,1.71235,4.97073,3.41709,2.45843,1.83875,1.4797,1.53781,7896,2.28012,0,0
775000,1.5696,1.71142,1.71143,4.97073,3.41709,2.45843,1.83875,1.4797,1.54735,7848,2.30672,0,0
780000,1.6,1.71071,1.71071,4.97073,3.41709,2.45843,1.83875,1.4797,1.56315,8000,2.32103,0,0
785000,1.736,1.71087,1.71087,4.97073,3.41709,2.45843,1.83875,1.4797,1.615,8680,2.34472,0,0
790000,1.6832,1.71069,1.7107,4.97073,3.41709,2.45843,1.83875,1.4797,1.63546,8416,2.4225,0,0
795000,1.544,1.70965,1.70965,4.97073,3.41709,2.45843,1.83875,1.4797,1.60802,7720,2.45319,0,0
800000,1.408,1.70776,1.70777,4.97073,3.41709,2.45843,1.83875,1.4797,1.54802,7040,2.41203,0,0
805000,1.6368,1.70732,1.70732,4.97073,3.41709,2.45843,1.83875,1.4797,1.57465,8184,2.32202,0,0
810000,1.6176,1.70677,1.70677,4.97073,3.41709,2.45843,1.83875,1.4797,1.58754,8088,2.36198,0,0
815000,1.6304,1.7063,1.7063,4.97073,3.41709,2.45843,1.83875,1.4797,1.6004,8152,2.3813,0,0
820000,1.6464,1.70593,1.70594,4.97073,3.41709,2.45843,1.83875,1.4797,1.6142,8232,2.40059,0,0
825000,1.8112,1.70657,1.70657,4.97073,3.41709,2.45843,1.83875,1.4797,1.6733,9056,2.42129,0,0
830000,1.8736,1.70758,1.70758,4.97073,3.41709,2.45843,1.83875,1.4797,1.73339,9368,2.50995,0,0
835000,1.8368,1.70835,1.70837,4.97073,3.41709,2.45843,1.83875,1.4797,1.76441,9184,2.60008,0,0
840000,1.7792,1.70877,1.70878,4.97073,3.41709,2.45843,1.83875,1.4797,1.76885,8896,2.64662,0,0
845000,1.664,1.70851,1.70851,4.97073,3.41709,2.45843,1.83875,1.4797,1.73739,8320,2.65327,0,0
850000,1.7904,1.70899,1.70899,4.97073,3.41709,2.45843,1.83875,1.4797,1.7533,8952,2.60609,0,0
855000,1.768,1.70933,1.70934,4.97073,3.41709,2.45843,1.83875,1.4797,1.75771,8840,2.62994,0,0
860000,1.7344,1.70948,1.70949,4.97073,3.41709,2.45843,1.83875,1.4797,1.75071,8672,2.63656,0,0
865000,1.8416,1.71024,1.71025,4.97073,3.41709,2.45843,1.83875,1.4797,1.77798,9208,2.62607,0,0
870000,1.7024,1.7102,1.7102,4.97073,3.41709,2.45843,1.83875,1.4797,1.75531,8512,2.66697,0,0
875000,1.7072,1.71018,1.71019,4.97073,3.41709,2.45843,1.83875,1.4797,1.74087,8536,2.63296,0,0
880000,1.8576,1.71102,1.71103,4.97073,3.41709,2.45843,1.83875,1.4797,1.77589,9288,2.61131,0,0
885000,1.4736,1.70968,1.70968,4.97073,3.41709,2.45843,1.83875,1.4797,1.6852,7368,2.66384,0,0
890000,1.8176,1.71028,1.71029,4.97073,3.41709,2.45843,1.83875,1.4797,1.72492,9088,2.52781,0,0
895000,1.8112,1.71085,1.71085,4.97073,3.41709,2.45843,1.83875,1.4797,1.75081,9056,2.58738,0,0
900000,1.776,1.71121,1.71122,4.97073,3.41709,2.45843,1.83875,1.4797,1.75836,8880,2.62621,0,0
905000,1.7504,1.71143,1.71143,4.97073,3.41709,2.45843,1.83875,1.4797,1.75598,8752,2.63755,0,0
910000,1.8576,1.71223,1.71223,4.97073,3.41709,2.45843,1.83875,1.4797,1.78646,9288,2.63396,0,0
915000,1.7408,1.71238,1.71239,4.97073,3.41709,2.45843,1.83875,1.4797,1.77276,8704,2.67969,0,0
920000,1.5472,1.71149,1.7115,4.97073,3.41709,2.45843,1.83875,1.4797,1.70509,7736,2.65915,0,0
925000,1.4272,1.70995,1.70996,4.97073,3.41709,2.45843,1.83875,1.4797,1.62173,7136,2.55764,0,0
930000,1.5264,1.70896,1.70897,4.97073,3.41709,2.45843,1.83875,1.4797,1.59313,7632,2.43259,0,0
935000,1.7024,1.70893,1.70893,4.97073,3.41709,2.45843,1.83875,1.4797,1.62591,8512,2.38969,0,0
940000,1.5248,1.70795,1.70795,4.97073,3.41709,2.45843,1.83875,1.4797,1.59558,7624,2.43886,0,0
945000,1.9328,1.70914,1.70914,4.97073,3.41709,2.45843,1.83875,1.4797,1.69674,9664,2.39337,0,0
950000,1.9968,1.71065,1.71066,4.97073,3.41709,2.45843,1.83875,1.4797,1.78676,9984,2.54512,0,0
955000,1.5744,1.70994,1.70995,4.97073,3.41709,2.45843,1.83875,1.4797,1.72305,7872,2.68014,0,0
960000,1.6096,1.70942,1.70942,4.97073,3.41709,2.45843,1.83875,1.4797,1.68902,8048,2.58458,0,0
965000,1.7296,1.70952,1.70953,4.97073,3.41709,2.45843,1.83875,1.4797,1.70119,8648,2.53353,0,0
970000,1.5216,1.70855,1.70856,4.97073,3.41709,2.45843,1.83875,1.4797,1.64731,7608,2.55179,0,0
975000,1.6832,1.70842,1.70842,4.97073,3.41709,2.45843,1.83875,1.4797,1.65808,8416,2.47097,0,0
980000,1.7792,1.70878,1.70879,4.97073,3.41709,2.45843,1.83875,1.4797,1.69442,8896,2.48712,0,0
985000,1.4144,1.70729,1.70729,4.97073,3.41709,2.45843,1.83875,1.4797,1.61041,7072,2.54162,0,0
990000,1.5904,1.7067,1.7067,4.97073,3.41709,2.45843,1.83875,1.4797,1.60441,7952,2.41562,0,0
995000,1.5152,1.70574,1.70574,4.97073,3.41709,2.45843,1.83875,1.4797,1.57765,7576,2.40661,0,0
1000000,1.4816,1.70462,1.70462,4.97073,3.41709,2.45843,1.83875,1.4797,1.54883,7408,2.36647,0,0
1005000,1.688,1.70453,1.70454,4.97073,3.41709,2.45843,1.83875,1.4797,1.59058,8440,2.32325,0,0
1010000,1.6016,1.70402,1.70403,4.97073,3.41709,2.45843,1.83875,1.4797,1.59389,8008,2.38587,0,0
1015000,1.6064,1.70354,1.70354,4.97073,3.41709,2.45843,1.83875,1.4797,1.59764,8032,2.39083,0,0
1020000,1.856,1.70429,1.7043,4.97073,3.41709,2.45843,1.83875,1.4797,1.67515,9280,2.39646,0,0
1025000,1.8096,1.7048,1.70481,4.97073,3.41709,2.45843,1.83875,1.4797,1.71548,9048,2.51272,0,0
1030000,1.6688,1.70463,1.70463,4.97073,3.41709,2.45843,1.83875,1.4797,1.70148,8344,2.57323,0,0
1035000,1.6464,1.70435,1.70435,4.97073,3.41709,2.45843,1.83875,1.4797,1.68496,8232,2.55222,0,0
1040000,1.64,1.70404,1.70404,4.97073,3.41709,2.45843,1.83875,1.4797,1.67147,8200,2.52743,0,0
1045000,1.7296,1.70416,1.70416,4.97073,3.41709,2.45843,1.83875,1.4797,1.68891,8648,2.5072,0,0
1050000,1.7632,1.70444,1.70445,4.97073,3.41709,2.45843,1.83875,1.4797,1.7112,8816,2.53336,0,0
1055000,1.4768,1.70336,1.70337,4.97073,3.41709,2.45843,1.83875,1.4797,1.64088,7384,2.56679,0,0
1060000,1.4816,1.70232,1.70232,4.97073,3.41709,2.45843,1.83875,1.4797,1.59309,7408,2.46132,0,0
1065000,1.5984,1.70183,1.70184,4.97073,3.41709,2.45843,1.83875,1.4797,1.59469,7992,2.38964,0,0
1070000,1.704,1.70184,1.70184,4.97073,3.41709,2.45843,1.83875,1.4797,1.62748,8520,2.39203,0,0
1075000,1.6384,1.70154,1.70155,4.97073,3.41709,2.45843,1.83875,1.4797,1.63076,8192,2.44122,0,0
1080000,1.6032,1.70109,1.7011,4.97073,3.41709,2.45843,1.83875,1.4797,1.62249,8016,2.44613,0,0
1085000,1.696,1.70107,1.70107,4.97073,3.41709,2.45843,1.83875,1.4797,1.64454,8480,2.43373,0,0
1090000,1.5248,1.70026,1.70026,4.97073,3.41709,2.45843,1.83875,1.4797,1.60862,7624,2.46681,0,0
1095000,1.4864,1.69928,1.69928,4.97073,3.41709,2.45843,1.83875,1.4797,1.57195,7432,2.41293,0,0
1100000,1.5664,1.69868,1.69868,4.97073,3.41709,2.45843,1.83875,1.4797,1.57029,7832,2.35793,0,0
1105000,1.8784,1.69949,1.69949,4.97073,3.41709,2.45843,1.83875,1.4797,1.66272,9392,2.35543,0,0
1110000,1.52,1.69868,1.69868,4.97073,3.41709,2.45843,1.83875,1.4797,1.6199,7600,2.49408,0,0
1115000,1.5088,1.69783,1.69783,4.97073,3.41709,2.45843,1.83875,1.4797,1.58657,7544,2.42986,0,0
1120000,1.712,1.69789,1.6979,4.97073,3.41709,2.45843,1.83875,1.4797,1.6242,8560,2.37986,0,0
1125000,1.5216,1.69711,1.69711,4.97073,3.41709,2.45843,1.83875,1.4797,1.59342,7608,2.4363,0,0
1130000,1.4464,1.696,1.69601,4.97073,3.41709,2.45843,1.83875,1.4797,1.54931,7232,2.39013,0,0
1135000,1.6752,1.69591,1.69591,4.97073,3.41709,2.45843,1.83875,1.4797,1.58708,8376,2.32397,0,0
1140000,1.5984,1.69548,1.69549,4.97073,3.41709,2.45843,1.83875,1.4797,1.59048,7992,2.38062,0,0
1145000,1.5136,1.69469,1.69469,4.97073,3.41709,2.45843,1.83875,1.4797,1.56741,7568,2.38571,0,0
1150000,1.5696,1.69414,1.69415,4.97073,3.41709,2.45843,1.83875,1.4797,1.56807,7848,2.35112,0,0
